lastname,firstname,team,points,games,liga_id,league_name,season,bezirk
108.,Roth,Michael,SV Weidenberg 2,2,251,Kreisliga,2004,Oberfranken
109.,Hübner,Thomas,SV Weidenberg 2,2,251,Kreisliga,2004,Oberfranken
110.,Bauer,Jürgen,SV Zapfendorf,2,251,Kreisliga,2004,Oberfranken
111.,Becher,Florian,SV Gundelsheim,1,251,Kreisliga,2004,Oberfranken
Statistikdaten (Saison: 2004/2005) - Kreisliga Herren (A) (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2004/2005) - Kreisliga Herren (A) (Senioren Oberfranken),Statistikdaten (Saison: 2004/2005) - Kreisliga Herren (A) (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,251,Kreisliga,2004,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,251,Kreisliga,2004,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,251,Kreisliga,2004,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,251,Kreisliga,2004,Oberfranken
1.,Adler,Rudolf,BBC Bayreuth,128,263,Bezirksliga,2005,Oberfranken
2.,Schmidt,Joachim,BBC Bayreuth,108,263,Bezirksliga,2005,Oberfranken
3.,Vogel,Michael,BBC Bayreuth,107,263,Bezirksliga,2005,Oberfranken
4.,Knoblach,Walter,TSV Ebermannstadt,82,263,Bezirksliga,2005,Oberfranken
5.,Griebel,Ernst,TSV Breitengüßbach,73,263,Bezirksliga,2005,Oberfranken
6.,Goppert,Wolfgang,TSV Breitengüßbach,73,263,Bezirksliga,2005,Oberfranken
7.,Schabacker,Rainer,TSV Breitengüßbach,62,263,Bezirksliga,2005,Oberfranken
8.,Weinkauf,Helmut,TSV Ebermannstadt,59,263,Bezirksliga,2005,Oberfranken
9.,Middeldorf,Stefan,TS Lichtenfels,59,263,Bezirksliga,2005,Oberfranken
10.,Uch,Hans-Jürgen,TSV Breitengüßbach,56,263,Bezirksliga,2005,Oberfranken
11.,Krauß,Thomas,TSV Ebermannstadt,53,263,Bezirksliga,2005,Oberfranken
12.,Schober,Wolfgang,TS Lichtenfels,52,263,Bezirksliga,2005,Oberfranken
13.,Walther,Michael,TS Lichtenfels,52,263,Bezirksliga,2005,Oberfranken
14.,Ulshöfer,Jens,TSV Breitengüßbach,50,263,Bezirksliga,2005,Oberfranken
15.,Korn,Wilfried,TSV Breitengüßbach,48,263,Bezirksliga,2005,Oberfranken
16.,Renner,Gerhard,BBC Bayreuth,42,263,Bezirksliga,2005,Oberfranken
17.,Tadda,Walter,TSV Breitengüßbach,41,263,Bezirksliga,2005,Oberfranken
18.,Dippold,Armin,TSV Breitengüßbach,41,263,Bezirksliga,2005,Oberfranken
19.,Dormann,Jürgen,TSV Breitengüßbach,40,263,Bezirksliga,2005,Oberfranken
20.,Fleischmann,Martin,TS Lichtenfels,38,263,Bezirksliga,2005,Oberfranken
21.,Wander,Volkmar,BBC Bayreuth,37,263,Bezirksliga,2005,Oberfranken
22.,Neubauer,Stefan,TSV Breitengüßbach,36,263,Bezirksliga,2005,Oberfranken
23.,Pautz,Andreas,TSV Breitengüßbach,34,263,Bezirksliga,2005,Oberfranken
24.,Dürrbeck,Wolfgang,TSV Ebermannstadt,34,263,Bezirksliga,2005,Oberfranken
25.,Gügel,Ralf,TSV Ebermannstadt,33,263,Bezirksliga,2005,Oberfranken
26.,Palitza,Peter,TS Lichtenfels,32,263,Bezirksliga,2005,Oberfranken
27.,Dusold,Edgar,TSV Breitengüßbach,31,263,Bezirksliga,2005,Oberfranken
28.,Erdle,Stefan,TS Lichtenfels,31,263,Bezirksliga,2005,Oberfranken
29.,Schirner,Sebastian,TSV Ebermannstadt,29,263,Bezirksliga,2005,Oberfranken
30.,Gutgesell,Günther,TS Lichtenfels,28,263,Bezirksliga,2005,Oberfranken
31.,Schabacker,Ulf,TSV Breitengüßbach,27,263,Bezirksliga,2005,Oberfranken
32.,Hauser,Dieter,TSV Ebermannstadt,21,263,Bezirksliga,2005,Oberfranken
33.,Picht,Herwig,TSV Breitengüßbach,19,263,Bezirksliga,2005,Oberfranken
34.,Kurrek,Reinhard,BBC Bayreuth,19,263,Bezirksliga,2005,Oberfranken
35.,Kämpf,Wolfram,BBC Bayreuth,18,263,Bezirksliga,2005,Oberfranken
36.,Schneider,Richard,TSV Ebermannstadt,18,263,Bezirksliga,2005,Oberfranken
37.,Keppner,Stefan,TSV Breitengüßbach,12,263,Bezirksliga,2005,Oberfranken
38.,Schell,Veit,TSV Breitengüßbach,12,263,Bezirksliga,2005,Oberfranken
39.,Dewes,Bernd,BBC Bayreuth,11,263,Bezirksliga,2005,Oberfranken
40.,Göhring,Eduard,BBC Bayreuth,11,263,Bezirksliga,2005,Oberfranken
41.,Wagner,Thomas,BBC Bayreuth,9,263,Bezirksliga,2005,Oberfranken
42.,Gärtner,Dr. Jürgen,TS Lichtenfels,8,263,Bezirksliga,2005,Oberfranken
43.,Kuhn,Albert,TS Lichtenfels,7,263,Bezirksliga,2005,Oberfranken
44.,Raab,Michael,TSV Ebermannstadt,6,263,Bezirksliga,2005,Oberfranken
45.,Neutzner,Georg,TSV Ebermannstadt,6,263,Bezirksliga,2005,Oberfranken
46.,Dorsch,Helmut,TSV Breitengüßbach,4,263,Bezirksliga,2005,Oberfranken
47.,Wagner,Hans-Günther,TSV Breitengüßbach,4,263,Bezirksliga,2005,Oberfranken
48.,Vogel,Jürgen,BBC Bayreuth,2,263,Bezirksliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Senioren III (Ü40 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Senioren III (Ü40 Oberfranken),Statistikdaten (Saison: 2005/2006) - Senioren III (Ü40 Oberfranken),Team Statistiken,Beste Werfer/innen,263,Bezirksliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,263,Bezirksliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,263,Bezirksliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,263,Bezirksliga,2005,Oberfranken
1.,Adler,Rudolf,BBC Bayreuth,158,261,Bezirksliga,2005,Oberfranken
2.,Kerner,Martin,BBC Bayreuth,133,261,Bezirksliga,2005,Oberfranken
3.,Scharting,Christian,TSV Hirschaid,118,261,Bezirksliga,2005,Oberfranken
4.,Lang,Stephan,FC messingschlager Baunach,117,261,Bezirksliga,2005,Oberfranken
5.,Thurn,Michael,FC messingschlager Baunach,89,261,Bezirksliga,2005,Oberfranken
6.,Mausolf,Jörg,FC messingschlager Baunach,87,261,Bezirksliga,2005,Oberfranken
7.,Kapp,Jürgen,1. FC Strullendorf,83,261,Bezirksliga,2005,Oberfranken
8.,Weiß,Konrad,FC messingschlager Baunach,63,261,Bezirksliga,2005,Oberfranken
9.,Petrick,Robert,TSV Hirschaid,62,261,Bezirksliga,2005,Oberfranken
10.,Vogel,Michael,BBC Bayreuth,59,261,Bezirksliga,2005,Oberfranken
11.,Reinfelder,Christian,FC messingschlager Baunach,59,261,Bezirksliga,2005,Oberfranken
12.,Fuchs,Jürgen,FC messingschlager Baunach,52,261,Bezirksliga,2005,Oberfranken
13.,Kober,Hans-Jürgen,FC messingschlager Baunach,51,261,Bezirksliga,2005,Oberfranken
14.,Maag,Helmut,1. FC Strullendorf,51,261,Bezirksliga,2005,Oberfranken
15.,Schmidt,Joachim,BBC Bayreuth,43,261,Bezirksliga,2005,Oberfranken
16.,Kramer,Konrad,TSV Hirschaid,43,261,Bezirksliga,2005,Oberfranken
17.,Arnold,Bernhard,TSV Hirschaid,41,261,Bezirksliga,2005,Oberfranken
18.,Bleisteiner,Georg,1. FC Strullendorf,41,261,Bezirksliga,2005,Oberfranken
19.,Rahimoff,Sascha,1. FC Strullendorf,40,261,Bezirksliga,2005,Oberfranken
20.,Wander,Volkmar,BBC Bayreuth,34,261,Bezirksliga,2005,Oberfranken
21.,Geheeb,Rainer,TSV Hirschaid,30,261,Bezirksliga,2005,Oberfranken
22.,Renner,Gerhard,BBC Bayreuth,28,261,Bezirksliga,2005,Oberfranken
23.,Vogel,Dirk,BBC Bayreuth,27,261,Bezirksliga,2005,Oberfranken
24.,Biesenecker,Stefan,1. FC Strullendorf,23,261,Bezirksliga,2005,Oberfranken
25.,Kämpf,Wolfram,BBC Bayreuth,18,261,Bezirksliga,2005,Oberfranken
26.,Zapf,Dominik,FC messingschlager Baunach,17,261,Bezirksliga,2005,Oberfranken
27.,Gradl,Christoph,FC messingschlager Baunach,16,261,Bezirksliga,2005,Oberfranken
28.,Koch,Jürgen,1. FC Strullendorf,16,261,Bezirksliga,2005,Oberfranken
29.,Steinhäuser,Rüdiger,1. FC Strullendorf,16,261,Bezirksliga,2005,Oberfranken
30.,Baier,Helmut,1. FC Strullendorf,16,261,Bezirksliga,2005,Oberfranken
31.,Kossmann,Lothar,1. FC Strullendorf,13,261,Bezirksliga,2005,Oberfranken
32.,Knörl,Hermann,TSV Hirschaid,13,261,Bezirksliga,2005,Oberfranken
33.,Fuchs,Bernhard,FC messingschlager Baunach,8,261,Bezirksliga,2005,Oberfranken
34.,Sauer,Winfried,TSV Hirschaid,8,261,Bezirksliga,2005,Oberfranken
35.,Göhring,Eduard,BBC Bayreuth,7,261,Bezirksliga,2005,Oberfranken
36.,Grube,Achim,TSV Hirschaid,7,261,Bezirksliga,2005,Oberfranken
37.,Kern,Dr. Günter,FC messingschlager Baunach,6,261,Bezirksliga,2005,Oberfranken
38.,Meixner,Claus,FC messingschlager Baunach,6,261,Bezirksliga,2005,Oberfranken
39.,Straub,Armin,TSV Hirschaid,4,261,Bezirksliga,2005,Oberfranken
40.,Cummings,Keith,TSV Hirschaid,4,261,Bezirksliga,2005,Oberfranken
41.,Dewes,Bernd,BBC Bayreuth,4,261,Bezirksliga,2005,Oberfranken
42.,Kurrek,Reinhard,BBC Bayreuth,4,261,Bezirksliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Senioren II (Ü35 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Senioren II (Ü35 Oberfranken),Statistikdaten (Saison: 2005/2006) - Senioren II (Ü35 Oberfranken),Team Statistiken,Beste Werfer/innen,261,Bezirksliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,261,Bezirksliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,261,Bezirksliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,261,Bezirksliga,2005,Oberfranken
1.,Albrecht,Claudia,SC Kemmern,38,262,Bezirksliga,2005,Oberfranken
2.,Schreiner,Petra,DJK Don Bosco Bamberg,24,262,Bezirksliga,2005,Oberfranken
3.,Hidalgo Gil,Birgit,DJK Don Bosco Bamberg,22,262,Bezirksliga,2005,Oberfranken
4.,Meixner,Jutta,BBC Bayreuth,20,262,Bezirksliga,2005,Oberfranken
5.,Högen,Kerstin,DJK Don Bosco Bamberg,20,262,Bezirksliga,2005,Oberfranken
6.,Rosiwal,Silvia,DJK Don Bosco Bamberg,20,262,Bezirksliga,2005,Oberfranken
7.,Kirsch,Stephanie,BBC Bayreuth,19,262,Bezirksliga,2005,Oberfranken
8.,Kühhorn,Susanne,DJK Don Bosco Bamberg,19,262,Bezirksliga,2005,Oberfranken
9.,Förner,Martina,SC Kemmern,16,262,Bezirksliga,2005,Oberfranken
10.,Reuß,Carmen,SC Kemmern,16,262,Bezirksliga,2005,Oberfranken
11.,Fösel,Manuela,DJK Don Bosco Bamberg,15,262,Bezirksliga,2005,Oberfranken
12.,Maron,Birgit,BBC Bayreuth,14,262,Bezirksliga,2005,Oberfranken
13.,Wölker,Rosi,SC Kemmern,14,262,Bezirksliga,2005,Oberfranken
14.,Weig,Susanne,SC Kemmern,14,262,Bezirksliga,2005,Oberfranken
15.,Dean,Lisa,SC Kemmern,13,262,Bezirksliga,2005,Oberfranken
16.,Zink,Heidrun,SC Kemmern,12,262,Bezirksliga,2005,Oberfranken
17.,Frank,Susanne,BBC Bayreuth,10,262,Bezirksliga,2005,Oberfranken
18.,Amon (EGG),Iris,BBC Bayreuth,9,262,Bezirksliga,2005,Oberfranken
19.,Zink,Birgit,SC Kemmern,8,262,Bezirksliga,2005,Oberfranken
20.,Vogler,Renate,DJK Don Bosco Bamberg,8,262,Bezirksliga,2005,Oberfranken
21.,Weiss,Jutta,DJK Don Bosco Bamberg,7,262,Bezirksliga,2005,Oberfranken
22.,Ilmberger,Angelika,DJK Don Bosco Bamberg,6,262,Bezirksliga,2005,Oberfranken
23.,Moritz-Dumke,Monika,DJK Don Bosco Bamberg,3,262,Bezirksliga,2005,Oberfranken
24.,Zink,Jutta,SC Kemmern,3,262,Bezirksliga,2005,Oberfranken
25.,Vlahovic-Zink,Ilona,SC Kemmern,2,262,Bezirksliga,2005,Oberfranken
26.,Eichelsdörfer,Petra,SC Kemmern,1,262,Bezirksliga,2005,Oberfranken
27.,Ullein,Sabine,DJK Don Bosco Bamberg,1,262,Bezirksliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Seniorinnen II (Ü35 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Seniorinnen II (Ü35 Oberfranken),Statistikdaten (Saison: 2005/2006) - Seniorinnen II (Ü35 Oberfranken),Team Statistiken,Beste Werfer/innen,262,Bezirksliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,262,Bezirksliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,262,Bezirksliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,262,Bezirksliga,2005,Oberfranken
1.,Nixon,Kevin R.,TSV Hof,269,1701,Bezirksliga,2005,Oberfranken
2.,Lother,Christian,Post SV Bamberg,233,1701,Bezirksliga,2005,Oberfranken
3.,Wich,Alexander,ATS Kulmbach,227,1701,Bezirksliga,2005,Oberfranken
4.,Dittrich,Christof,BBC Coburg,207,1701,Bezirksliga,2005,Oberfranken
5.,Wiesner,Holger,ATS Kulmbach,198,1701,Bezirksliga,2005,Oberfranken
6.,Hofmann,Nico,TSV Ebermannstadt,196,1701,Bezirksliga,2005,Oberfranken
7.,Goppert,Wolfgang,TSV Breitengüßbach 4,195,1701,Bezirksliga,2005,Oberfranken
8.,Gunes,Ibrahim,BBC Coburg,181,1701,Bezirksliga,2005,Oberfranken
9.,Neundorfer,Max,SpVgg Rattelsdorf 2,180,1701,Bezirksliga,2005,Oberfranken
10.,Jungbauer,Christoph,ATS Kulmbach,173,1701,Bezirksliga,2005,Oberfranken
11.,Mausolf,Jörg,FC Baunach 2,168,1701,Bezirksliga,2005,Oberfranken
12.,Rahm,Maximilian,SpVgg Rattelsdorf 2,165,1701,Bezirksliga,2005,Oberfranken
13.,Passing,Stefan,ATS Kulmbach,163,1701,Bezirksliga,2005,Oberfranken
14.,Griebel,Ernst,TSV Breitengüßbach 4,159,1701,Bezirksliga,2005,Oberfranken
15.,Wagner,Dominik,SpVgg Rattelsdorf 2,150,1701,Bezirksliga,2005,Oberfranken
16.,Feulner,André,SpVgg Rattelsdorf 2,139,1701,Bezirksliga,2005,Oberfranken
17.,Ruckdäschel,Daniel,Post SV Bamberg,133,1701,Bezirksliga,2005,Oberfranken
18.,Tadda,Walter,TSV Breitengüßbach 4,132,1701,Bezirksliga,2005,Oberfranken
19.,Böhm,Michael,BBC Coburg,128,1701,Bezirksliga,2005,Oberfranken
20.,Fuchs,Jürgen,FC Baunach 2,126,1701,Bezirksliga,2005,Oberfranken
21.,Lang,Andreas,TSV Hof,119,1701,Bezirksliga,2005,Oberfranken
22.,Korn,Wilfried,TSV Breitengüßbach 4,117,1701,Bezirksliga,2005,Oberfranken
23.,Schabacker,Rainer,TSV Breitengüßbach 4,116,1701,Bezirksliga,2005,Oberfranken
24.,Schuberth,Christian,ATS Kulmbach,114,1701,Bezirksliga,2005,Oberfranken
25.,Thurn,Michael,FC Baunach 2,111,1701,Bezirksliga,2005,Oberfranken
26.,Uch,Hans-Jürgen,TSV Breitengüßbach 4,108,1701,Bezirksliga,2005,Oberfranken
27.,Petrovic,Vladan,Post SV Bamberg,104,1701,Bezirksliga,2005,Oberfranken
28.,Duvert,Alexandre Pierre-Jean,BBC Coburg,100,1701,Bezirksliga,2005,Oberfranken
29.,Ludwig,Alexander,Post SV Bamberg,98,1701,Bezirksliga,2005,Oberfranken
30.,Lang,Stephan,FC Baunach 2,97,1701,Bezirksliga,2005,Oberfranken
31.,Höhn,Alexander,ATS Kulmbach,97,1701,Bezirksliga,2005,Oberfranken
32.,Obrovski,Igor,BBC Coburg,96,1701,Bezirksliga,2005,Oberfranken
33.,Dusold,Edgar,TSV Breitengüßbach 4,94,1701,Bezirksliga,2005,Oberfranken
34.,Montag,Marc,Post SV Bamberg,90,1701,Bezirksliga,2005,Oberfranken
35.,Henzler,Jens,TSV Breitengüßbach 4,90,1701,Bezirksliga,2005,Oberfranken
36.,Kulla,Johannes,Post SV Bamberg,86,1701,Bezirksliga,2005,Oberfranken
37.,Smith,Philipp,Post SV Bamberg,86,1701,Bezirksliga,2005,Oberfranken
38.,Gensel,Andre,TSV Hof,85,1701,Bezirksliga,2005,Oberfranken
39.,Rüger,Heiko,ATS Kulmbach,85,1701,Bezirksliga,2005,Oberfranken
40.,Aas,Manuel,SpVgg Rattelsdorf 2,82,1701,Bezirksliga,2005,Oberfranken
41.,Haubner,Philipp,SpVgg Rattelsdorf 2,79,1701,Bezirksliga,2005,Oberfranken
42.,Stumpf,Manuel,SpVgg Rattelsdorf 2,76,1701,Bezirksliga,2005,Oberfranken
43.,Hofer,Jan Matthias,BBC Coburg,73,1701,Bezirksliga,2005,Oberfranken
44.,Fröbel,Sebastian,BBC Coburg,71,1701,Bezirksliga,2005,Oberfranken
45.,Marinov,Marian,TSV Ebermannstadt,71,1701,Bezirksliga,2005,Oberfranken
46.,Kusmierek,Paul,TSV Ebermannstadt,68,1701,Bezirksliga,2005,Oberfranken
47.,Merklinger,Marco,SpVgg Rattelsdorf 2,67,1701,Bezirksliga,2005,Oberfranken
48.,Meixner,Claus,FC Baunach 2,64,1701,Bezirksliga,2005,Oberfranken
49.,Seidenschnur,Ingmar,BBC Coburg,63,1701,Bezirksliga,2005,Oberfranken
50.,Schneider,Torsten,ATS Kulmbach,62,1701,Bezirksliga,2005,Oberfranken
51.,Kober,Hans-Jürgen,FC Baunach 2,61,1701,Bezirksliga,2005,Oberfranken
52.,Reinfelder,Christian,FC Baunach 2,60,1701,Bezirksliga,2005,Oberfranken
53.,Müller,Markus,TSV Breitengüßbach 4,58,1701,Bezirksliga,2005,Oberfranken
54.,Reck,Daniel,TSV Ebermannstadt,58,1701,Bezirksliga,2005,Oberfranken
55.,Zippe,Robert,TSV Ebermannstadt,56,1701,Bezirksliga,2005,Oberfranken
56.,Schleise,Bogdan,TSV Ebermannstadt,55,1701,Bezirksliga,2005,Oberfranken
57.,Weiß,Konrad,FC Baunach 2,55,1701,Bezirksliga,2005,Oberfranken
58.,Tenschert,Michael,TSV Hof,54,1701,Bezirksliga,2005,Oberfranken
59.,Cometta,Sandro,TSV Hof,54,1701,Bezirksliga,2005,Oberfranken
60.,Schneyer,Thomas,BBC Coburg,54,1701,Bezirksliga,2005,Oberfranken
61.,Ruckdeschel,Ralf,SpVgg Rattelsdorf 2,53,1701,Bezirksliga,2005,Oberfranken
62.,Karmann,Johannes,FC Baunach 2,51,1701,Bezirksliga,2005,Oberfranken
63.,Mallanik,Marcus,ATS Kulmbach,51,1701,Bezirksliga,2005,Oberfranken
64.,Kugler,Frank,Post SV Bamberg,48,1701,Bezirksliga,2005,Oberfranken
65.,Fleischer,Christoph,Post SV Bamberg,46,1701,Bezirksliga,2005,Oberfranken
66.,Bauer,Jan,TSV Hof,45,1701,Bezirksliga,2005,Oberfranken
67.,Roth,Markus,TSV Ebermannstadt,45,1701,Bezirksliga,2005,Oberfranken
68.,Schelhorn,Jonas,BBC Coburg,43,1701,Bezirksliga,2005,Oberfranken
69.,Hofmann,Christian,SpVgg Rattelsdorf 2,42,1701,Bezirksliga,2005,Oberfranken
70.,Dippold,Armin,TSV Breitengüßbach 4,42,1701,Bezirksliga,2005,Oberfranken
71.,Fuchs,Bernhard,FC Baunach 2,41,1701,Bezirksliga,2005,Oberfranken
72.,Kellam,Walteer,TSV Hof,39,1701,Bezirksliga,2005,Oberfranken
73.,Hosper,Daniel,SpVgg Rattelsdorf 2,38,1701,Bezirksliga,2005,Oberfranken
74.,Nowak,Dominik,BBC Coburg,37,1701,Bezirksliga,2005,Oberfranken
75.,Lang,Johannes,TSV Ebermannstadt,35,1701,Bezirksliga,2005,Oberfranken
76.,Emmert,Benjamin,TSV Ebermannstadt,35,1701,Bezirksliga,2005,Oberfranken
77.,Lohneis,Rüdiger,TSV Breitengüßbach 4,34,1701,Bezirksliga,2005,Oberfranken
78.,Gensel,Igor,TSV Hof,33,1701,Bezirksliga,2005,Oberfranken
79.,Reuß,Christopher,BBC Coburg,33,1701,Bezirksliga,2005,Oberfranken
80.,Menzler,Stephan,TSV Hof,30,1701,Bezirksliga,2005,Oberfranken
81.,Dreband,Edward,Post SV Bamberg,29,1701,Bezirksliga,2005,Oberfranken
82.,Schabacker,Ulf,TSV Breitengüßbach 4,29,1701,Bezirksliga,2005,Oberfranken
83.,Bernard,Matthias,TSV Ebermannstadt,29,1701,Bezirksliga,2005,Oberfranken
84.,Popp,Moritz,Post SV Bamberg,28,1701,Bezirksliga,2005,Oberfranken
85.,Pautz,Andreas,TSV Breitengüßbach 4,27,1701,Bezirksliga,2005,Oberfranken
86.,Zapf,Dominik,FC Baunach 2,25,1701,Bezirksliga,2005,Oberfranken
87.,Aidonidis,Dimitrios,TSV Hof,23,1701,Bezirksliga,2005,Oberfranken
88.,Kestler,Johannes,Post SV Bamberg,23,1701,Bezirksliga,2005,Oberfranken
89.,Budig,Soenke,SpVgg Rattelsdorf 2,23,1701,Bezirksliga,2005,Oberfranken
90.,Pöhlmann,Patrick,TSV Ebermannstadt,23,1701,Bezirksliga,2005,Oberfranken
91.,Wietek,Karol,TSV Hof,21,1701,Bezirksliga,2005,Oberfranken
92.,Pfister,Heiko,BBC Coburg,21,1701,Bezirksliga,2005,Oberfranken
93.,Timm,Oliver,SpVgg Rattelsdorf 2,17,1701,Bezirksliga,2005,Oberfranken
94.,Meier,Mirko,TSV Ebermannstadt,17,1701,Bezirksliga,2005,Oberfranken
95.,Albrecht,Thomas,FC Baunach 2,15,1701,Bezirksliga,2005,Oberfranken
96.,Kilci,Nazim,TSV Hof,14,1701,Bezirksliga,2005,Oberfranken
97.,Sobczynski,Mikolaj,TSV Hof,12,1701,Bezirksliga,2005,Oberfranken
98.,Leppert,Philipp,TSV Hof,12,1701,Bezirksliga,2005,Oberfranken
99.,Thorpe,Roy Chester,TSV Hof,11,1701,Bezirksliga,2005,Oberfranken
100.,Sasse,Lukas,FC Baunach 2,11,1701,Bezirksliga,2005,Oberfranken
101.,Bogdanov,Alexander,TSV Hof,10,1701,Bezirksliga,2005,Oberfranken
102.,Dack,Dieter,TSV Hof,10,1701,Bezirksliga,2005,Oberfranken
103.,Riedel,Steffen,SpVgg Rattelsdorf 2,9,1701,Bezirksliga,2005,Oberfranken
104.,Wagner,Burkhard,BBC Coburg,8,1701,Bezirksliga,2005,Oberfranken
105.,Lips,Christoph,SpVgg Rattelsdorf 2,8,1701,Bezirksliga,2005,Oberfranken
106.,Neumann,Matthias,TSV Hof,7,1701,Bezirksliga,2005,Oberfranken
107.,Balduf,Stefan,ATS Kulmbach,7,1701,Bezirksliga,2005,Oberfranken
108.,Stintzing,Julius,TSV Ebermannstadt,7,1701,Bezirksliga,2005,Oberfranken
109.,Braun,Martin,TSV Ebermannstadt,7,1701,Bezirksliga,2005,Oberfranken
110.,Kern,Dr. Günter,FC Baunach 2,6,1701,Bezirksliga,2005,Oberfranken
111.,Pehle,Wolfgang,FC Baunach 2,6,1701,Bezirksliga,2005,Oberfranken
112.,Uch,Norbert,TSV Breitengüßbach 4,6,1701,Bezirksliga,2005,Oberfranken
113.,Emmert,Sebastian,TSV Ebermannstadt,6,1701,Bezirksliga,2005,Oberfranken
114.,Geiger,Florian,BBC Coburg,6,1701,Bezirksliga,2005,Oberfranken
115.,Tauer,Daniel,TSV Ebermannstadt,5,1701,Bezirksliga,2005,Oberfranken
116.,Khodadadi,Dawud,BBC Coburg,5,1701,Bezirksliga,2005,Oberfranken
117.,Blos,Stefan,TSV Ebermannstadt,3,1701,Bezirksliga,2005,Oberfranken
118.,Feulner,Marco,SpVgg Rattelsdorf 2,3,1701,Bezirksliga,2005,Oberfranken
119.,Krieg,Philipp,TSV Ebermannstadt,2,1701,Bezirksliga,2005,Oberfranken
120.,Neubauer,Stefan,TSV Breitengüßbach 4,2,1701,Bezirksliga,2005,Oberfranken
121.,Marschalt,Jens,SpVgg Rattelsdorf 2,1,1701,Bezirksliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Bezirksliga Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Bezirksliga Herren (Senioren Oberfranken),Statistikdaten (Saison: 2005/2006) - Bezirksliga Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,1701,Bezirksliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,1701,Bezirksliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,1701,Bezirksliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,1701,Bezirksliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Bezirkspokal Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Bezirkspokal Herren (Senioren Oberfranken),Statistikdaten (Saison: 2005/2006) - Bezirkspokal Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,256,Bezirksliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,256,Bezirksliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,256,Bezirksliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,256,Bezirksliga,2005,Oberfranken
1.,Fröhlich,Daiga,BBC Coburg,381,248,Bezirksliga,2005,Oberfranken
